field_number,field_name,enum,description
281,MDReqRejReason,4,UNSUPPORTED_SUBSCRIPTION_REQUEST_TYPE
281,MDReqRejReason,5,UNSUPPORTED_MARKET_DEPTH
281,MDReqRejReason,6,UNSUPPORTED_MD_UPDATE_TYPE
281,MDReqRejReason,7,UNSUPPORTED_AGGREGATED_BOOK
281,MDReqRejReason,8,UNSUPPORTED_MD_ENTRY_TYPE
281,MDReqRejReason,9,UNSUPPORTED_TRADING_SESSION_ID
281,MDReqRejReason,A,UNSUPPORTED_SCOPE
281,MDReqRejReason,B,UNSUPPORTED_OPEN_CLOSE_SETTLE_FLAG
281,MDReqRejReason,C,UNSUPPORTED_MD_IMPLICIT_DELETE
281,MDReqRejReason,D,INSUFFICIENT_CREDIT
1178,MDSecSizeType,1,CUSTOMER
1178,MDSecSizeType,2,CUSTOMER_PROFESSIONAL
1178,MDSecSizeType,3,DO_NOT_TRADE_THROUGH
2464,MDStatisticIntervalType,1,SLIDING_WINDOW
2464,MDStatisticIntervalType,2,SLIDING_WINDOW_PEAK
2464,MDStatisticIntervalType,3,FIXED_DATE_RANGE
2464,MDStatisticIntervalType,4,FIXED_TIME_RANGE
2464,MDStatisticIntervalType,5,CURRENT_TIME_UNIT
2464,MDStatisticIntervalType,6,PREVIOUS_TIME_UNIT
2464,MDStatisticIntervalType,7,MAXIMUM_RANGE
2464,MDStatisticIntervalType,8,MAXIMUM_RANGE_UP_TO_PREVIOUS_TIME_UNIT
2472,MDStatisticRatioType,1,BUYERS_TO_SELLERS
2472,MDStatisticRatioType,2,UPTICKS_TO_DOWNTICKS
2472,MDStatisticRatioType,3,MARKET_MAKER_TO_NON_MARKET_MAKER
2472,MDStatisticRatioType,4,AUTOMATED_TO_NON_AUTOMATED
2472,MDStatisticRatioType,5,ORDERS_TO_TRADES
2472,MDStatisticRatioType,6,QUOTES_TO_TRADES
2472,MDStatisticRatioType,7,ORDERS_AND_QUOTES_TO_TRADES
2472,MDStatisticRatioType,8,FAILED_TO_TOTAL_TRADED_VALUE
2472,MDStatisticRatioType,9,BENEFITS_TO_TOTAL_TRADED_VALUE
2472,MDStatisticRatioType,10,FEES_TO_TOTAL_TRADED_VALUE
2472,MDStatisticRatioType,11,TRADE_VOLUME_TO_TOTAL_TRADED_VOLUME
2472,MDStatisticRatioType,12,ORDERS_TO_TOTAL_NUMBER_ORDERS
2473,MDStatisticRequestResult,0,SUCCESSFUL
2473,MDStatisticRequestResult,1,INVALID_OR_UNKNOWN_MARKET
2473,MDStatisticRequestResult,2,INVALID_OR_UNKNOWN_MARKET_SEGMENT
2473,MDStatisticRequestResult,3,INVALID_OR_UNKNOWN_SECURITY_LIST
2473,MDStatisticRequestResult,4,INVALID_OR_UNKNOWN_INSTRUMENTS
2473,MDStatisticRequestResult,5,INVALID_PARTIES
2473,MDStatisticRequestResult,6,TRADE_DATE_OUT_OF_SUPPORTED_RANGE
2473,MDStatisticRequestResult,7,UNSUPPORTED_STATISTIC_TYPE
2473,MDStatisticRequestResult,8,UNSUPPORTED_SCOPE_OR_SUB_SCOPE
2473,MDStatisticRequestResult,9,UNSUPPORTED_SCOPE_TYPE
2473,MDStatisticRequestResult,10,MARKET_DEPTH_NOT_SUPPORTED
2473,MDStatisticRequestResult,11,FREQUENCY_NOT_SUPPORTED
2473,MDStatisticRequestResult,12,UNSUPPORTED_STATISTIC_INTERVAL
2473,MDStatisticRequestResult,13,UNSUPPORTED_STATISTIC_DATE_RANGE
2473,MDStatisticRequestResult,14,UNSUPPORTED_STATISTIC_TIME_RANGE
2473,MDStatisticRequestResult,15,UNSUPPORTED_RATIO_TYPE
2473,MDStatisticRequestResult,16,INVALID_OR_UNKNOWN_TRADE_INPUT_SOURCE
2473,MDStatisticRequestResult,17,INVALID_OR_UNKNOWN_TRADING_SESSION
2473,MDStatisticRequestResult,18,UNAUTHORIZED_FOR_STATISTIC_REQUEST
2473,MDStatisticRequestResult,99,OTHER
2457,MDStatisticScope,1,BID_PRICES
2457,MDStatisticScope,2,OFFER_PRICES
2457,MDStatisticScope,3,BID_DEPTH
2457,MDStatisticScope,4,OFFER_DEPTH
2457,MDStatisticScope,5,ORDERS
2457,MDStatisticScope,6,QUOTES
2457,MDStatisticScope,7,ORDERS_AND_QUOTES
2457,MDStatisticScope,8,TRADES
2457,MDStatisticScope,9,TRADE_PRICES
2457,MDStatisticScope,10,AUCTION_PRICES
2457,MDStatisticScope,11,OPENING_PRICES
2457,MDStatisticScope,12,CLOSING_PRICES
2457,MDStatisticScope,13,SETTLEMENT_PRICES
2457,MDStatisticScope,14,UNDERLYING_PRICES
2457,MDStatisticScope,15,OPEN_INTEREST
2457,MDStatisticScope,16,INDEX_VALUES
2457,MDStatisticScope,17,MARGIN_RATES
2457,MDStatisticScope,18,OUTAGES
2457,MDStatisticScope,19,SCHEDULED_AUCTIONS
2457,MDStatisticScope,20,REFERENCE_PRICES
2457,MDStatisticScope,21,TRADE_VALUE
2457,MDStatisticScope,22,MARKET_DATA_FEE_ITEMS
2457,MDStatisticScope,23,REBATES
2457,MDStatisticScope,24,DISCOUNTS
2457,MDStatisticScope,25,PAYMENTS
2457,MDStatisticScope,26,TAXES
2457,MDStatisticScope,27,LEVIES
2457,MDStatisticScope,28,BENEFITS
2457,MDStatisticScope,29,FEES
2457,MDStatisticScope,30,ORDERS_RF_QS
2457,MDStatisticScope,31,MARKET_MAKERS
2457,MDStatisticScope,32,TRADING_INTERRUPTIONS
2457,MDStatisticScope,33,TRADING_SUSPENSIONS
2457,MDStatisticScope,34,NO_QUOTES
2457,MDStatisticScope,35,REQUEST_FOR_QUOTES
2457,MDStatisticScope,36,TRADE_VOLUME
2459,MDStatisticScopeType,1,ENTRY_RATE
2459,MDStatisticScopeType,2,MODIFICATION_RATE
2459,MDStatisticScopeType,3,CANCEL_RATE
2459,MDStatisticScopeType,4,DOWNWARD_MOVE
2459,MDStatisticScopeType,5,UPWARD_MOVE
2477,MDStatisticStatus,1,ACTIVE
2477,MDStatisticStatus,2,INACTIVE
2458,MDStatisticSubScope,1,VISIBLE
2458,MDStatisticSubScope,2,HIDDEN
2458,MDStatisticSubScope,3,INDICATIVE
2458,MDStatisticSubScope,4,TRADEABLE
2458,MDStatisticSubScope,5,PASSIVE
2458,MDStatisticSubScope,6,MARKET_CONSENSUS
2458,MDStatisticSubScope,7,POWER
2458,MDStatisticSubScope,8,HARDWARE_ERROR
2458,MDStatisticSubScope,9,SOFTWARE_ERROR
2458,MDStatisticSubScope,10,NETWORK_ERROR
2458,MDStatisticSubScope,11,FAILED
2458,MDStatisticSubScope,12,EXECUTED
2458,MDStatisticSubScope,13,ENTERED
2458,MDStatisticSubScope,14,MODIFIED
2458,MDStatisticSubScope,15,CANCELLED
2458,MDStatisticSubScope,16,MARKET_DATA_ACCESS
2458,MDStatisticSubScope,17,TERMINAL_ACCESS
2458,MDStatisticSubScope,18,VOLUME
2458,MDStatisticSubScope,19,CLEARED
2458,MDStatisticSubScope,20,SETTLED
2458,MDStatisticSubScope,21,OTHER
2458,MDStatisticSubScope,22,MONETARY
2458,MDStatisticSubScope,23,NON_MONETARY
2458,MDStatisticSubScope,24,GROSS
2458,MDStatisticSubScope,25,LARGE_IN_SCALE
2458,MDStatisticSubScope,26,NEITHER_HIDDEN_NOR_LARGE_IN_SCALE
2458,MDStatisticSubScope,27,CORPORATE_ACTION
2458,MDStatisticSubScope,28,VENUE_DECISION
2458,MDStatisticSubScope,29,MINIMUM_TIME_PERIOD
2458,MDStatisticSubScope,30,OPEN
2458,MDStatisticSubScope,31,NOT_EXECUTED
2458,MDStatisticSubScope,32,AGGRESSIVE
2458,MDStatisticSubScope,33,DIRECTED
2456,MDStatisticType,1,COUNT
2456,MDStatisticType,2,AVERAGE_VOLUME
2456,MDStatisticType,3,TOTAL_VOLUME
2456,MDStatisticType,4,DISTRIBUTION
2456,MDStatisticType,5,RATIO
2456,MDStatisticType,6,LIQUIDITY
2456,MDStatisticType,7,VWAP
2456,MDStatisticType,8,VOLATILITY
2456,MDStatisticType,9,DURATION
2456,MDStatisticType,10,TICK
2456,MDStatisticType,11,AVERAGE_VALUE
2456,MDStatisticType,12,TOTAL_VALUE
2456,MDStatisticType,13,HIGH
2456,MDStatisticType,14,LOW
2456,MDStatisticType,15,MIDPOINT
2456,MDStatisticType,16,FIRST
2456,MDStatisticType,17,LAST
2456,MDStatisticType,18,FINAL
2456,MDStatisticType,19,EXCHANGE_BEST
2456,MDStatisticType,20,EXCHANGE_BEST_WITH_VOLUME
2456,MDStatisticType,21,CONSOLIDATED_BEST
2456,MDStatisticType,22,CONSOLIDATED_BEST_WITH_VOLUME
2456,MDStatisticType,23,TWAP
2456,MDStatisticType,24,AVERAGE_DURATION
2456,MDStatisticType,25,AVERAGE_PRICE
2456,MDStatisticType,26,TOTAL_FEES
2456,MDStatisticType,27,TOTAL_BENEFITS
2456,MDStatisticType,28,MEDIAN_VALUE
2456,MDStatisticType,29,AVERAGE_LIQUIDITY
2456,MDStatisticType,30,MEDIAN_DURATION
2479,MDStatisticValueType,1,ABSOLUTE
2479,MDStatisticValueType,2,PERCENTAGE
279,MDUpdateAction,0,NEW
279,MDUpdateAction,1,CHANGE
279,MDUpdateAction,2,DELETE
279,MDUpdateAction,3,DELETE_THRU
279,MDUpdateAction,4,DELETE_FROM
279,MDUpdateAction,5,OVERLAY
265,MDUpdateType,0,FULL_REFRESH
265,MDUpdateType,1,INCREMENTAL_REFRESH
2711,MDValueTier,1,RANGE1
2711,MDValueTier,2,RANGE2
2711,MDValueTier,3,RANGE3
1644,MarginAmtType,1,ADDITIONAL_MARGIN
1644,MarginAmtType,2,ADJUSTED_MARGIN
1644,MarginAmtType,3,UNADJUSTED_MARGIN
1644,MarginAmtType,4,BINARY_ADD_ON_AMOUNT
1644,MarginAmtType,5,CASH_BALANCE_AMOUNT
1644,MarginAmtType,6,CONCENTRATION_MARGIN
1644,MarginAmtType,7,CORE_MARGIN
1644,MarginAmtType,8,DELIVERY_MARGIN
1644,MarginAmtType,9,DISCRETIONARY_MARGIN
1644,MarginAmtType,10,FUTURES_SPREAD_MARGIN
1644,MarginAmtType,11,INITIAL_MARGIN
1644,MarginAmtType,12,LIQUIDATING_MARGIN
1644,MarginAmtType,13,MARGIN_CALL_AMOUNT
1644,MarginAmtType,14,MARGIN_DEFICIT_AMOUNT
1644,MarginAmtType,15,MARGIN_EXCESS_AMOUNT
1644,MarginAmtType,16,OPTION_PREMIUM_AMOUNT
1644,MarginAmtType,17,PREMIUM_MARGIN
1644,MarginAmtType,18,RESERVE_MARGIN
1644,MarginAmtType,19,SECURITY_COLLATERAL_AMOUNT
1644,MarginAmtType,20,STRESS_TEST_ADD_ON_AMOUNT
1644,MarginAmtType,21,SUPER_MARGIN
1644,MarginAmtType,22,TOTAL_MARGIN
1644,MarginAmtType,23,VARIATION_MARGIN
1644,MarginAmtType,24,SECONDARY_VARIATION_MARGIN
1644,MarginAmtType,25,ROLLED_UP_MARGIN_DEFICIT
1644,MarginAmtType,26,SPREAD_RESPONSE_MARGIN
1644,MarginAmtType,27,SYSTEMIC_RISK_MARGIN
1644,MarginAmtType,28,CURVE_RISK_MARGIN
1644,MarginAmtType,29,INDEX_SPREAD_RISK_MARGIN
1644,MarginAmtType,30,SECTOR_RISK_MARGIN
1644,MarginAmtType,31,JUMP_TO_DEFAULT_RISK_MARGIN
1644,MarginAmtType,32,BASIS_RISK_MARGIN
1644,MarginAmtType,33,INTEREST_RATE_RISK_MARGIN
1644,MarginAmtType,34,JUMP_TO_HEALTH_RISK_MARGIN
1644,MarginAmtType,35,OTHER_RISK_MARGIN
2851,MarginDirection,0,POSTED
2851,MarginDirection,1,RECEIVED
1637,MarginReqmtInqQualifier,0,SUMMARY
1637,MarginReqmtInqQualifier,1,DETAIL
1637,MarginReqmtInqQualifier,2,EXCESS_DEFICIT
1637,MarginReqmtInqQualifier,3,NET_POSITION
1641,MarginReqmtInqResult,0,SUCCESSFUL
1641,MarginReqmtInqResult,1,INVALID_OR_UNKNOWN_INSTRUMENT
1641,MarginReqmtInqResult,2,INVALID_OR_UNKNOWN_MARGIN_CLASS
1641,MarginReqmtInqResult,3,INVALID_PARTIES
1641,MarginReqmtInqResult,4,INVALID_TRANSPORT_TYPE_REQ
1641,MarginReqmtInqResult,5,INVALID_DESTINATION_REQ
1641,MarginReqmtInqResult,6,NO_MARGIN_REQ_FOUND
1641,MarginReqmtInqResult,7,MARGIN_REQ_INQUIRY_QUALIFIER_NOT_SUPPORTED
1641,MarginReqmtInqResult,8,UNAUTHORIZED_FOR_MARGIN_REQ_INQUIRY
1641,MarginReqmtInqResult,99,OTHER
1638,MarginReqmtRptType,0,SUMMARY
1638,MarginReqmtRptType,1,DETAIL
1638,MarginReqmtRptType,2,EXCESS_DEFICIT
2705,MarketCondition,0,NORMAL
2705,MarketCondition,1,STRESSED
2705,MarketCondition,2,EXCEPTIONAL
41088,MarketDisruptionFallbackProvision,0,MASTER_AGREEMENT
41088,MarketDisruptionFallbackProvision,1,CONFIRMATION
41097,MarketDisruptionFallbackUnderlierType,0,BASKET
41097,MarketDisruptionFallbackUnderlierType,1,BOND
41097,MarketDisruptionFallbackUnderlierType,2,CASH
41097,MarketDisruptionFallbackUnderlierType,3,COMMODITY
41097,MarketDisruptionFallbackUnderlierType,4,CONVERTIBLE_BOND
41097,MarketDisruptionFallbackUnderlierType,5,EQUITY
41097,MarketDisruptionFallbackUnderlierType,6,EXCHANGE_TRADED_FUND
41097,MarketDisruptionFallbackUnderlierType,7,FUTURE
41097,MarketDisruptionFallbackUnderlierType,8,INDEX
41097,MarketDisruptionFallbackUnderlierType,9,LOAN
41097,MarketDisruptionFallbackUnderlierType,10,MORTGAGE
41097,MarketDisruptionFallbackUnderlierType,11,MUTUAL_FUND
41087,MarketDisruptionProvision,0,NOT_APPLICABLE
41087,MarketDisruptionProvision,1,APPLICABLE
41087,MarketDisruptionProvision,2,AS_IN_MASTER_AGREEMENT
41087,MarketDisruptionProvision,3,AS_IN_CONFIRMATION
1655,MarketMakerActivity,0,NO_PARTICIPATION
1655,MarketMakerActivity,1,BUY_PARTICIPATION
1655,MarketMakerActivity,2,SELL_PARTICIPATION
1655,MarketMakerActivity,3,BOTH_BUY_AND_SELL_PARTICIPATION
2547,MarketSegmentRelationship,1,MARKET_SEGMENT_POOL_MEMBER
2547,MarketSegmentRelationship,2,RETAIL_SEGMENT
2547,MarketSegmentRelationship,3,WHOLESALE_SEGMENT
2542,MarketSegmentStatus,1,ACTIVE
2542,MarketSegmentStatus,2,INACTIVE
2542,MarketSegmentStatus,3,PUBLISHED
2544,MarketSegmentSubType,1,INTER_PRODUCT_SPREAD
2543,MarketSegmentType,1,POOL
2543,MarketSegmentType,2,RETAIL
2543,MarketSegmentType,3,WHOLESALE
2675,MassActionReason,0,NONE
2675,MassActionReason,1,TRADING_RISK_CONTROL
2675,MassActionReason,2,CLEARING_RISK_CONTROL
2675,MassActionReason,3,MARKET_MAKER_PROTECTION
2675,MassActionReason,4,STOP_TRADING
2675,MassActionReason,5,EMERGENCY_ACTION
2675,MassActionReason,6,SESSION_LOSS_LOGOUT
2675,MassActionReason,7,DUPLICATE_LOGIN
2675,MassActionReason,8,PRODUCT_NOT_TRADED
2675,MassActionReason,9,INSTRUMENT_NOT_TRADED
2675,MassActionReason,10,COMPLE_INSTRUMENT_DELETED
2675,MassActionReason,11,CIRCUIT_BREAKER_ACTIVATED
2675,MassActionReason,99,OTHER
1376,MassActionRejectReason,0,MASS_ACTION_NOT_SUPPORTED
1376,MassActionRejectReason,1,INVALID_OR_UNKNOWN_SECURITY
1376,MassActionRejectReason,2,INVALID_OR_UNKNOWN_UNDERLYING_SECURITY
1376,MassActionRejectReason,3,INVALID_OR_UNKNOWN_PRODUCT
1376,MassActionRejectReason,4,INVALID_OR_UNKNOWN_CFI_CODE
1376,MassActionRejectReason,5,INVALID_OR_UNKNOWN_SECURITY_TYPE
1376,MassActionRejectReason,6,INVALID_OR_UNKNOWN_TRADING_SESSION
1376,MassActionRejectReason,7,INVALID_OR_UNKNOWN_MARKET
1376,MassActionRejectReason,8,INVALID_OR_UNKNOWN_MARKET_SEGMENT
1376,MassActionRejectReason,9,INVALID_OR_UNKNOWN_SECURITY_GROUP
1376,MassActionRejectReason,10,INVALID_OR_UNKNOWN_SECURITY_ISSUER
1376,MassActionRejectReason,11,INVALID_OR_UNKNOWN_ISSUER_OF_UNDERLYING_SECURITY
1376,MassActionRejectReason,99,OTHER
1375,MassActionResponse,0,REJECTED
1375,MassActionResponse,1,ACCEPTED
1375,MassActionResponse,2,COMPLETED
1374,MassActionScope,1,ALL_ORDERS_FOR_A_SECURITY
1374,MassActionScope,2,ALL_ORDERS_FOR_AN_UNDERLYING_SECURITY
1374,MassActionScope,3,ALL_ORDERS_FOR_A_PRODUCT
1374,MassActionScope,4,ALL_ORDERS_FOR_ACFI_CODE
1374,MassActionScope,5,ALL_ORDERS_FOR_A_SECURITY_TYPE
1374,MassActionScope,6,ALL_ORDERS_FOR_A_TRADING_SESSION
1374,MassActionScope,7,ALL_ORDERS
1374,MassActionScope,8,ALL_ORDERS_FOR_A_MARKET
1374,MassActionScope,9,ALL_ORDERS_FOR_A_MARKET_SEGMENT
1374,MassActionScope,10,ALL_ORDERS_FOR_A_SECURITY_GROUP
1374,MassActionScope,11,CANCEL_FOR_SECURITY_ISSUER
1374,MassActionScope,12,CANCEL_FOR_ISSUER_OF_UNDERLYING_SECURITY
1373,MassActionType,1,SUSPEND_ORDERS
1373,MassActionType,2,RELEASE_ORDERS_FROM_SUSPENSION
1373,MassActionType,3,CANCEL_ORDERS
532,MassCancelRejectReason,0,MASS_CANCEL_NOT_SUPPORTED
532,MassCancelRejectReason,1,INVALID_OR_UNKNOWN_SECURITY
532,MassCancelRejectReason,2,INVALID_OR_UNKNOWN_UNDERLYING_SECURITY
532,MassCancelRejectReason,3,INVALID_OR_UNKNOWN_PRODUCT
532,MassCancelRejectReason,4,INVALID_OR_UNKNOWN_CFI_CODE
532,MassCancelRejectReason,5,INVALID_OR_UNKNOWN_SECURITY_TYPE
532,MassCancelRejectReason,6,INVALID_OR_UNKNOWN_TRADING_SESSION
532,MassCancelRejectReason,7,INVALID_OR_UNKNOWN_MARKET
532,MassCancelRejectReason,8,INVALID_OR_UNKOWN_MARKET_SEGMENT
532,MassCancelRejectReason,9,INVALID_OR_UNKNOWN_SECURITY_GROUP
532,MassCancelRejectReason,10,INVALID_OR_UNKNOWN_SECURITY_ISSUER
532,MassCancelRejectReason,11,INVALID_OR_UNKNOWN_ISSUER_OF_UNDERLYING_SECURITY
532,MassCancelRejectReason,99,OTHER
530,MassCancelRequestType,1,CANCEL_ORDERS_FOR_A_SECURITY
530,MassCancelRequestType,2,CANCEL_ORDERS_FOR_AN_UNDERLYING_SECURITY
530,MassCancelRequestType,3,CANCEL_ORDERS_FOR_A_PRODUCT
530,MassCancelRequestType,4,CANCEL_ORDERS_FOR_ACFI_CODE
530,MassCancelRequestType,5,CANCEL_ORDERS_FOR_A_SECURITY_TYPE
530,MassCancelRequestType,6,CANCEL_ORDERS_FOR_A_TRADING_SESSION
530,MassCancelRequestType,7,CANCEL_ALL_ORDERS
530,MassCancelRequestType,8,CANCEL_ORDERS_FOR_A_MARKET
530,MassCancelRequestType,9,CANCEL_ORDERS_FOR_A_MARKET_SEGMENT
530,MassCancelRequestType,A,CANCEL_ORDERS_FOR_A_SECURITY_GROUP
530,MassCancelRequestType,B,CANCEL_ORDERS_FOR_SECURITY_ISSUER
530,MassCancelRequestType,C,CANCEL_FOR_ISSUER_OF_UNDERLYING_SECURITY
531,MassCancelResponse,0,CANCEL_REQUEST_REJECTED
531,MassCancelResponse,1,CANCEL_ORDERS_FOR_A_SECURITY
531,MassCancelResponse,2,CANCEL_ORDERS_FOR_AN_UNDERLYING_SECURITY
531,MassCancelResponse,3,CANCEL_ORDERS_FOR_A_PRODUCT
531,MassCancelResponse,4,CANCEL_ORDERS_FOR_ACFI_CODE
531,MassCancelResponse,5,CANCEL_ORDERS_FOR_A_SECURITY_TYPE
531,MassCancelResponse,6,CANCEL_ORDERS_FOR_A_TRADING_SESSION
531,MassCancelResponse,7,CANCEL_ALL_ORDERS
531,MassCancelResponse,8,CANCEL_ORDERS_FOR_A_MARKET
531,MassCancelResponse,9,CANCEL_ORDERS_FOR_A_MARKET_SEGMENT
531,MassCancelResponse,A,CANCEL_ORDERS_FOR_A_SECURITY_GROUP
531,MassCancelResponse,B,CANCEL_ORDERS_FOR_A_SECURITIES_ISSUER
531,MassCancelResponse,C,CANCEL_ORDERS_FOR_ISSUER_OF_UNDERLYING_SECURITY
2426,MassOrderRequestResult,0,SUCCESSFUL
2426,MassOrderRequestResult,1,RESPONSE_LEVEL_NOT_SUPPORTED
2426,MassOrderRequestResult,2,INVALID_MARKET
2426,MassOrderRequestResult,3,INVALID_MARKET_SEGMENT
2426,MassOrderRequestResult,99,OTHER
2425,MassOrderRequestStatus,1,ACCEPTED
2425,MassOrderRequestStatus,2,ACCEPTED_WITH_ADDITIONAL_EVENTS
2425,MassOrderRequestStatus,3,REJECTED
585,MassStatusReqType,1,STATUS_FOR_ORDERS_FOR_A_SECURITY
585,MassStatusReqType,2,STATUS_FOR_ORDERS_FOR_AN_UNDERLYING_SECURITY
585,MassStatusReqType,3,STATUS_FOR_ORDERS_FOR_A_PRODUCT
585,MassStatusReqType,4,STATUS_FOR_ORDERS_FOR_ACFI_CODE
585,MassStatusReqType,5,STATUS_FOR_ORDERS_FOR_A_SECURITY_TYPE
585,MassStatusReqType,6,STATUS_FOR_ORDERS_FOR_A_TRADING_SESSION
585,MassStatusReqType,7,STATUS_FOR_ALL_ORDERS
585,MassStatusReqType,8,STATUS_FOR_ORDERS_FOR_A_PARTY_ID
585,MassStatusReqType,9,STATUS_FOR_SECURITY_ISSUER
585,MassStatusReqType,10,STATUS_FOR_ISSUER_OF_UNDERLYING_SECURITY
2774,MatchExceptionElementType,1,ACCRUED_INTEREST
2774,MatchExceptionElementType,2,DEAL_PRICE
2774,MatchExceptionElementType,3,TRADE_DATE
2774,MatchExceptionElementType,4,SETTLEMENT_DATE
2774,MatchExceptionElementType,5,SIDE_INDICATOR
2774,MatchExceptionElementType,6,TRADED_CURRENCY
2774,MatchExceptionElementType,7,ACCOUNT_ID
2774,MatchExceptionElementType,8,EXECUTING_BROKER_ID
2774,MatchExceptionElementType,9,SETTLEMENT_CURRENCY_AND_AMOUNT
2774,MatchExceptionElementType,10,INVESTMENT_MANAGER_ID
2774,MatchExceptionElementType,11,NET_AMOUNT
2774,MatchExceptionElementType,12,PLACE_OF_SETTLEMENT
2774,MatchExceptionElementType,13,COMMISSIONS
2774,MatchExceptionElementType,14,SECURITY_IDENTIFIER
2774,MatchExceptionElementType,15,QUALITY_ALLOCATED
2774,MatchExceptionElementType,16,PRINCIPAL
2774,MatchExceptionElementType,17,FEES
2774,MatchExceptionElementType,18,TAX
2779,MatchExceptionToleranceValueType,1,FIXED_AMOUNT
2779,MatchExceptionToleranceValueType,2,PERCENTAGE
2773,MatchExceptionType,0,NO_MATCHING_CONFIRMATION
2773,MatchExceptionType,1,NO_MATCHING_ALLOCATION
2773,MatchExceptionType,2,ALLOCATION_DATA_ELEMENT_MISSING
2773,MatchExceptionType,3,CONFIRMATION_DATA_ELEMENT_MISSING
2773,MatchExceptionType,4,DATA_DIFFERENCE_NOT_WITHIN_TOLERANCE
2773,MatchExceptionType,5,MATCH_WITHIN_TOLERANCE
2773,MatchExceptionType,99,OTHER
1625,MatchInst,1,MATCH
1625,MatchInst,2,DO_NOT_MATCH
573,MatchStatus,0,COMPARED
573,MatchStatus,1,UNCOMPARED
573,MatchStatus,2,ADVISORY_OR_ALERT
573,MatchStatus,3,MISMATCHED
574,MatchType,1,ONE_PARTY_TRADE_REPORT
574,MatchType,2,TWO_PARTY_TRADE_REPORT
574,MatchType,3,CONFIRMED_TRADE_REPORT
574,MatchType,4,AUTO_MATCH
574,MatchType,5,CROSS_AUCTION
574,MatchType,6,COUNTER_ORDER_SELECTION
574,MatchType,7,CALL_AUCTION
574,MatchType,8,ISSUING
574,MatchType,9,SYSTEMATIC_INTERNALISER
574,MatchType,10,AUTO_MATCH_LAST_LOOK
574,MatchType,11,CROSS_AUCTION_LAST_LOOK
574,MatchType,M3,ACT_ACCEPTED_TRADE
574,MatchType,M4,ACT_DEFAULT_TRADE
574,MatchType,M5,ACT_DEFAULT_AFTER_M2
574,MatchType,M6,ACTM6_MATCH
574,MatchType,A1,EXACT_MATCH_PLUS4_BADGES_EXEC_TIME
574,MatchType,A2,EXACT_MATCH_PLUS4_BADGES
574,MatchType,A3,EXACT_MATCH_PLUS2_BADGES_EXEC_TIME
574,MatchType,A4,EXACT_MATCH_PLUS2_BADGES
574,MatchType,A5,EXACT_MATCH_PLUS_EXEC_TIME
574,MatchType,AQ,STAMPED_ADVISORIES_OR_SPECIALIST_ACCEPTS
574,MatchType,S1,A1_EXACT_MATCH_SUMMARIZED_QUANTITY
574,MatchType,S2,A2_EXACT_MATCH_SUMMARIZED_QUANTITY
574,MatchType,S3,A3_EXACT_MATCH_SUMMARIZED_QUANTITY
574,MatchType,S4,A4_EXACT_MATCH_SUMMARIZED_QUANTITY
574,MatchType,S5,A5_EXACT_MATCH_SUMMARIZED_QUANTITY
574,MatchType,M1,EXACT_MATCH_MINUS_BADGES_TIMES
574,MatchType,M2,SUMMARIZED_MATCH_MINUS_BADGES_TIMES
574,MatchType,MT,OCS_LOCKED_IN
2782,MatchingDataPointIndicator,1,MANDATORY
2782,MatchingDataPointIndicator,2,OPTIONAL
1303,MaturityMonthYearFormat,0,YEAR_MONTH_ONLY
1303,MaturityMonthYearFormat,1,YEAR_MONTH_DAY
1303,MaturityMonthYearFormat,2,YEAR_MONTH_WEEK
1302,MaturityMonthYearIncrementUnits,0,MONTHS
1302,MaturityMonthYearIncrementUnits,1,DAYS
1302,MaturityMonthYearIncrementUnits,2,WEEKS
1302,MaturityMonthYearIncrementUnits,3,YEARS
1822,MinQtyMethod,1,ONCE
1822,MinQtyMethod,2,MULTIPLE
891,MiscFeeBasis,0,ABSOLUTE
891,MiscFeeBasis,1,PER_UNIT
891,MiscFeeBasis,2,PERCENTAGE
2712,MiscFeeQualifier,0,CONTRIBUTES
2712,MiscFeeQualifier,1,DOES_NOT_CONTRIBUTE
139,MiscFeeType,1,REGULATORY
139,MiscFeeType,2,TAX
139,MiscFeeType,3,LOCAL_COMMISSION
139,MiscFeeType,4,EXCHANGE_FEES
139,MiscFeeType,5,STAMP
139,MiscFeeType,6,LEVY
139,MiscFeeType,7,OTHER
139,MiscFeeType,8,MARKUP
139,MiscFeeType,9,CONSUMPTION_TAX
139,MiscFeeType,10,PER_TRANSACTION
139,MiscFeeType,11,CONVERSION
139,MiscFeeType,12,AGENT
139,MiscFeeType,13,TRANSFER_FEE
139,MiscFeeType,14,SECURITY_LENDING
139,MiscFeeType,15,TRADE_REPORTING
139,MiscFeeType,16,TAX_ON_PRINCIPAL_AMOUNT
139,MiscFeeType,17,TAX_ON_ACCRUED_INTEREST_AMOUNT
139,MiscFeeType,18,NEW_ISSUANCE_FEE
139,MiscFeeType,19,SERVICE_FEE
139,MiscFeeType,20,ODD_LOT_FEE
139,MiscFeeType,21,AUCTION_FEE
139,MiscFeeType,22,VALUE_ADDED_TAX
139,MiscFeeType,23,SALES_TAX
139,MiscFeeType,24,EXECUTION_FEE
139,MiscFeeType,25,ORDER_ENTRY_FEE
139,MiscFeeType,26,ORDER_MODIFICATION_FEE
139,MiscFeeType,27,ORDERS_CANCELLATION_FEE
139,MiscFeeType,28,MARKET_DATA_ACCESS_FEE
